Date,Campaign,Ad,Site (DCM),Placement,Ad Type,Creative,Click-through URL,Clicks,Impressions,Click Rate
02/22/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),0,1108,0
03/15/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_A,(not set),0,1108,0
03/31/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1109,0
04/19/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1109,0
02/23/2018,USM_FY18_VMEA,300x600_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x600_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x600_B,(not set),0,1111,0
05/10/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1112,0
10/27/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1114,0
09/12/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1115,0
09/17/2017,USM_FY18,300x250_BDN_Lauren,Bangor Daily News,USMFY18_BDN_300x250,Standard,Lauren_300x250,(not set),0,1115,0
11/07/2017,USM_FY18,728x90_SJ_Nate,Sunjournal.com,USMFY18_SJ_728x90,Standard,Nate_728x90,(not set),0,1115,0
03/22/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1116,0
04/20/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1116,0
02/06/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_B,(not set),0,1117,0
03/14/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1117,0
04/08/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),0,1117,0
09/13/2017,USM_FY18,300x250_Pandora_Veronica,Pandora,USMFY18_Pandora_300x250_Elliot,Standard,Veronica_300x250,(not set),0,1118,0
12/01/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,0,1118,0
03/14/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1118,0
04/17/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),0,1118,0
02/15/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1120,0
05/03/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1120,0
01/28/2018,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,0,1121,0
10/03/2017,USM_FY18,300x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_300x600,Standard,Veronica_300x600,(not set),0,1122,0
02/22/2018,USM_FY18_VMEA,300x600_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x600_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x600_A,(not set),0,1122,0
10/11/2017,USM_FY18,728x90_SJ_Lauren,Sunjournal.com,USMFY18_SJ_728x90,Standard,Lauren_728x90,(not set),0,1123,0
02/09/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1123,0
11/13/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1124,0
10/07/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1127,0
01/20/2018,USM_FY18,970x90_MaineToday_Nate,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_970x90,Standard,Nate_970x90,(not set),0,1127,0
02/23/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1127,0
03/30/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),0,1127,0
05/19/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),0,1127,0
11/01/2017,USM_FY18,728x90_SJ_Nate,Sunjournal.com,USMFY18_SJ_728x90,Standard,Nate_728x90,(not set),0,1128,0
03/21/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1128,0
09/27/2017,USM_FY18,728x90_SJ_Lauren,Sunjournal.com,USMFY18_SJ_728x90,Standard,Lauren_728x90,(not set),0,1129,0
04/20/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1129,0
12/22/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1130,0
03/07/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1130,0
04/07/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1130,0
04/23/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1130,0
02/06/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1131,0
03/05/2018,USM_FY18_VMEA,300x600_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x600_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x600_A,(not set),0,1131,0
03/28/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-A,(not set),0,1132,0
04/20/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),0,1132,0
09/06/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1133,0
03/12/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1133,0
03/20/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1135,0
10/07/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1136,0
11/29/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1136,0
01/20/2018,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1136,0
02/25/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-B,(not set),0,1136,0
10/03/2017,USM_FY18,300x600_DBM_Nate,doubleclick.com/bidmanager,USMFY18_DBM_300x600,Standard,USM-FY18_Nate_300x600_static,(not set),0,1137,0
10/14/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,0,1137,0
03/24/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-B,(not set),0,1137,0
03/30/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1137,0
09/13/2017,USM_FY18,728x90_SJ_Nate,Sunjournal.com,USMFY18_SJ_728x90,Standard,Nate_728x90,(not set),0,1138,0
03/24/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),0,1138,0
04/24/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),0,1138,0
04/26/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1138,0
03/28/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-B,(not set),0,1139,0
03/30/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),0,1139,0
05/21/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),0,1139,0
03/05/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1140,0
03/23/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),0,1140,0
04/24/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1140,0
04/07/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),0,1143,0
12/16/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1145,0
03/08/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1145,0
05/06/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-A,(not set),0,1146,0
03/23/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-A,(not set),0,1147,0
03/24/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-A,(not set),0,1147,0
04/25/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1147,0
05/17/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1147,0
11/20/2017,USM_FY18,300x250_SJ_Nate,Sunjournal.com,USMFY18_SJ_300x250,Standard,Nate_300x250,(not set),0,1148,0
04/24/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1148,0
09/27/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1149,0
02/06/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1149,0
02/27/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_A,(not set),0,1149,0
04/17/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-A,(not set),0,1149,0
04/17/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),0,1149,0
04/19/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),0,1149,0
02/25/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),0,1150,0
04/17/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1150,0
04/24/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1150,0
09/12/2017,USM_FY18,300x250_Pandora_Kusow,Pandora,USMFY18_Pandora_300x250_Kusow,Standard,Nate_300x250,(not set),0,1151,0
03/02/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1152,0
03/26/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-A,(not set),0,1152,0
02/20/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1153,0
09/19/2017,USM_FY18,728x90_SJ_Lauren,Sunjournal.com,USMFY18_SJ_728x90,Standard,Lauren_728x90,(not set),0,1154,0
02/13/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),0,1154,0
02/13/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1154,0
09/13/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1155,0
04/23/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),0,1155,0
02/09/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1156,0
04/18/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1156,0
04/29/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1156,0
10/26/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1161,0
02/09/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),0,1161,0
02/12/2018,USM_FY18,320x50_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Kusow_320x50_B,(not set),0,1162,0
03/13/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),0,1162,0
01/25/2018,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1163,0
02/12/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1163,0
09/22/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),0,1164,0
10/04/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),0,1165,0
05/13/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1165,0
10/25/2017,USM_FY18,300x600_DBM_Veronica,doubleclick.com/bidmanager,USMFY18_DBM_300x600,Standard,Veronica_300x600,(not set),0,1166,0
03/28/2018,USM_FY18,728x90_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Danica-A,(not set),0,1166,0
04/24/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),0,1167,0
10/04/2017,USM_FY18,728x90_SJ_Lauren,Sunjournal.com,USMFY18_SJ_728x90,Standard,Lauren_728x90,(not set),0,1169,0
10/27/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),0,1169,0
12/01/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1169,0
04/24/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1169,0
08/30/2017,USM_FY18,300x250 Default Web Ad,Pandora,USMFY18_Pandora_300x250_Danica,Default,USM-FY18_Nate_300x250_static,(not set),0,1171,0
04/20/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_B,(not set),0,1171,0
04/28/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1172,0
05/08/2018,USM_FY18,USMFY18_Summer_DBM_300x600,doubleclick.com/bidmanager,USMFY18_Summer_DBM_300x600,Standard,USM-FY18_SummerSession_300x600,(not set),0,1174,0
02/15/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),0,1176,0
04/26/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1176,0
03/02/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1177,0
04/04/2018,USM_FY18_VMEA,300x250_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x250_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x250_A,(not set),0,1177,0
05/19/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_B,(not set),0,1177,0
09/16/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,0,1179,0
10/04/2017,USM_FY18,728x90_SJ_Nate,Sunjournal.com,USMFY18_SJ_728x90,Standard,Nate_728x90,(not set),0,1179,0
02/22/2018,USM_FY18_VMEA,300x600_FY18_VMEA,Mainetoday.com - Portland Press Herald,300x600_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_300x600_B,(not set),0,1180,0
05/21/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1180,0
10/03/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1181,0
03/23/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-B,(not set),0,1182,0
02/25/2018,USM_FY18,728x90_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Kusow-B,(not set),0,1183,0
10/14/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1184,0
04/22/2018,USM_Spring_FY18,970x90 Default Web Ad,doubleclick.com/bidmanager,DBM_SpringTravel_970x90,Default,USM-FY18_SpringTravel_970x90,(not set),0,1184,0
02/25/2018,USM_FY18,728x90_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_728x90,Standard,728x90_USM-Refresh_Elliot-B,(not set),0,1185,0
10/30/2017,USM_FY18,DBM_Video_Nate_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,0,1186,0
04/24/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),0,1186,0
04/08/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-A,(not set),0,1187,0
03/27/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_A,(not set),0,1188,0
03/29/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1188,0
04/20/2018,USM_FY18,160x600_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Danica-B,(not set),0,1188,0
09/02/2017,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),0,1189,0
11/20/2017,USM_FY18,300x250_SJ_Lauren,Sunjournal.com,USMFY18_SJ_300x250,Standard,Lauren_300x250,(not set),0,1191,0
10/21/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1192,0
02/14/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1192,0
10/30/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1193,0
04/24/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-A,(not set),0,1193,0
04/24/2018,USM_FY18,160x600_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Elliot-B,(not set),0,1193,0
12/17/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1194,0
01/18/2018,USM_FY18,320x50_MaineToday_Veronica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Veronica_320x50_static,(not set),0,1194,0
02/09/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1194,0
04/16/2018,USM_FY18,320x50_DBM_Danica,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),0,1194,0
04/23/2018,USM_FY18,160x600_DBM_Kusow,doubleclick.com/bidmanager,USMFY18_DBM_160x600,Standard,160x600_USM-Refresh_Kusow-B,(not set),0,1194,0
11/02/2017,USM_FY18,728x90_SJ_Veronica,Sunjournal.com,USMFY18_SJ_728x90,Standard,Veronica_728x90,(not set),0,1195,0
12/16/2017,USM_FY18,DBM_Video_Veronica_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,0,1195,0
04/16/2018,USM_FY18,320x50_DBM_Elliot,doubleclick.com/bidmanager,USMFY18_DBM_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),0,1195,0
03/26/2018,USM_FY18_VMEA,970x90_FY18_VMEA,Mainetoday.com - Portland Press Herald,970x90_FY18_VMEA_PPH,Standard,USM-FY18_VMEA_970x90_B,(not set),0,1196,0
12/12/2017,USM_FY18,DBM_Video_Lauren_30sec,doubleclick.com/bidmanager,USMFY18_DBM_Lauren_VIDEO,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,0,1197,0
